1.0,5.0,1.5,0.0,0.0,0.0
0.4142135623730949,5.0,2.914213562373095,1.6941099965927706,0.0,1.6941099965927706
-0.9999999999999998,5.0,3.5,5.31981865966221e-16,0.0,4.791666666666668
-2.414213562373095,5.0,2.914213562373095,-3.3882199931855412,0.0,3.3882199931855412
-3.0,5.0,1.5000000000000002,-4.791666666666668,0.0,5.31981865966221e-16
-2.4142135623730954,5.0,0.08578643762690508,-3.3882199931855417,0.0,-3.388219993185541
-1.0000000000000004,5.0,-0.5,-1.063963731932442e-15,0.0,-4.791666666666668
0.4142135623730949,5.0,0.08578643762690463,3.388219993185541,0.0,-3.3882199931855417
1.0,5.0,1.5,4.791666666666668,0.0,0.0
0.4142135623730949,5.0,2.914213562373095,3.3882199931855412,0.0,3.3882199931855412
-0.9999999999999998,5.0,3.5,5.31981865966221e-16,0.0,4.791666666666668
-2.414213562373095,5.0,2.914213562373095,-3.3882199931855412,0.0,3.3882199931855412
-3.0,5.0,1.5000000000000002,-4.791666666666668,0.0,5.31981865966221e-16
-2.4142135623730954,5.0,0.08578643762690508,-3.3882199931855417,0.0,-3.388219993185541
-1.0000000000000004,5.0,-0.5,-5.31981865966221e-16,0.0,-2.395833333333334
0.4142135623730949,5.0,0.08578643762690463,0.0,0.0,-0.0
